256 .02711400000000000000 16942845 17157 .01667900000000000000 2161308 
512 .24458400000000000000 134876953 66405 .13243400000000000000 17026779 
768 .75417100000000000000 457118910 148424 .44657700000000000000 57181819 
1024 2.44831400000000000000 1078731615 263208 1.12064300000000000000 135207233 
1280 4.21659500000000000000 2116015997 410760 2.27338700000000000000 263689945 
1536 14.92871400000000000000 3640420256 591080 4.00938500000000000000 455315425 
1792 22.50651000000000000000 5806038216 804168 6.36808000000000000000 730697016 
2048 45.98647900000000000000 8665898775 1050024 9.51759600000000000000 1137405120 
