31 0.800000 0.300000
62 0.600000 0.500000
93 0.600000 0.600000
124 0.600000 0.400000
155 0.600000 0.400000
186 0.600000 0.500000
218 0.700000 0.500000
249 0.600000 0.500000
280 0.600000 0.600000
311 0.800000 1.000000
342 0.600000 1.000000
373 0.500000 1.000000
404 0.300000 1.000000
435 0.200000 1.000000
466 0.000000 1.000000
497 0.000000 1.000000
528 0.000000 1.000000
559 0.000000 1.000000
590 0.000000 1.000000
