images/SD.jpg 31.7726968174 1.0212231009 5.8594773260 1 117.0160394818 1.2407231768 25.4539720880 1.2374531102
images/HD.jpg 30.3226015837 1.0321871216 5.3599703211 1 116.3222111553 1.2478896867 20.2165257782 1.2197106706
images/FHD.jpg 29.5634362934 1.0416450987 5.0619143162 1 115.7422719371 1.2483195544 17.4453304777 1.2118760826
images/4k.jpg 28.2292001888 1.0557277572 4.3869655872 1 112.1678407350 1.2605226621 13.4830393424 1.1803775622
images/8k.jpg 27.2768383026 1.0538834454 4.0542851565 1 108.6653049664 1.2605490734 12.1111114677 1.2186593031
