images/SD.jpg 0.005970 0.185741 0.032372 0.189683 0.001621 0.152881 0.007452 0.153285 167.5041876046 5.3838409398 30.8908933646 5.2719537333 616.9031462060 6.5410351842 134.1921631776 6.5237955442
images/HD.jpg 0.023109 0.678874 0.130733 0.700725 0.006024 0.561528 0.034661 0.574501 43.2731836081 1.4730273953 7.6491780958 1.4270933675 166.0026560424 1.7808550953 28.8508698537 1.7406410084
images/FHD.jpg 0.051800 1.470161 0.302531 1.531386 0.013231 1.226758 0.087782 1.263649 19.3050193050 .6801976110 3.3054463840 .6530032271 75.5800770916 .8151566975 11.3918571005 .7913589928
images/4k.jpg 0.207574 5.550340 1.335695 5.859648 0.052240 4.648586 0.434594 4.964215 4.8175590391 .1801691427 .7486739113 .1706587153 19.1424196018 .2151191781 2.3009981730 .2014417183
images/8k.jpg 0.829896 21.479547 5.583460 22.636939 0.208318 17.957999 1.869105 18.575281 1.2049702613 .0465559166 .1791004144 .0441755839 4.8003533060 .0556854914 .5350154218 .0538349863
